date(yyyymmdd),hour,minute,5-min dir,5-min speed
20190319,14,25,334,  8.67
20190319,14,30,342, 10.71
20190319,14,35,348, 11.22
20190319,14,40,341,  9.69
20190319,14,45,350,  9.18
20190319,14,50,350, 10.71
20190319,14,55,344, 10.71
20190319,14,60,326,  6.12
20190319,15, 5,348, 11.73
20190319,15,10,349,  9.18
20190319,15,15,341, 11.22
20190319,15,20,338,  9.18
20190319,15,25,328, 10.71
20190319,15,30,  3, 11.73
20190319,15,35,360,  9.69
20190319,15,40,350,  9.69
20190319,15,45,343,  9.18
20190319,15,50,351, 11.22
20190319,15,55,342,  9.69
20190319,15,60,353,  9.69
20190319,16, 5,350,  9.18
20190319,16,10,337, 10.20
20190319,16,15,337, 10.20
20190319,16,20,341,  8.67
20190319,16,25,348,  9.18
20190319,16,30,347, 11.22
20190319,16,35,351, 11.22
20190319,16,40,350,  9.18
20190319,16,45,347, 12.24
20190319,16,50,352,  9.18
20190319,16,55,353, 11.73
20190319,16,60,348, 12.24
20190319,17, 5,353, 10.71
20190319,17,10,357,  9.69
20190319,17,15,343,  9.69
20190319,17,20,326, 11.22
20190319,17,25,354, 10.71
20190319,17,30,352, 11.73
20190319,17,35,360, 10.20
20190319,17,40,347, 10.20
20190319,17,45,354, 10.20
20190319,17,50,347,  9.18
20190319,17,55,342, 10.20
20190319,17,60,344, 11.22
20190319,18, 5,356,  8.67
20190319,18,10, 14,  8.67
20190319,18,15,360,  8.67
20190319,18,20,359,  6.12
20190319,18,25, 13,  7.65
20190319,18,30,356,  7.65
20190319,18,35,  2,  7.14
20190319,18,40,357,  6.63
20190319,18,45,358,  7.14
20190319,18,50,359,  5.61
20190319,18,55,  4,  5.10
20190319,18,60,349,  4.08
20190319,19, 5,349,  4.08
20190319,19,10,352,  3.57
20190319,19,15,353,  3.57
20190319,19,20,353,  3.57
20190319,19,25,338,  2.55
20190319,19,30,327,  2.55
20190319,19,35,344,  3.57
20190319,19,40,334,  3.06
20190319,19,45,351,  3.06
20190319,19,50,359,  5.10
20190319,19,55,341,  3.57
20190319,19,60,347,  3.57
20190319,20, 5,351,  4.08
20190319,20,10,340,  3.06
20190319,20,15,350,  3.57
20190319,20,20,357,  4.08
20190319,20,25, 27,  3.57
20190319,20,30, 50,  4.08
20190319,20,35, 46,  2.55
20190319,20,40, 44,  1.53
20190319,20,60,132,  1.53
20190319,21,20,211,  1.53
20190319,21,25,223,  1.53
20190319,21,30,226,  1.53
20190319,21,35,244,  1.53
20190319,22,10,268,  1.53
20190319,22,15,272,  1.53
20190319,22,20,274,  1.53
20190319,22,25,292,  2.04
20190319,22,30,309,  2.04
20190319,22,35,306,  2.04
20190319,22,40,321,  2.04
20190319,22,45,306,  2.04
20190319,22,50,307,  2.55
20190319,22,55,313,  2.55
20190319,22,60,313,  2.55
20190319,23, 5,314,  2.55
20190319,23,10,311,  2.04
20190319,23,15,302,  2.55
20190319,23,20,273,  3.57
20190319,23,25,281,  3.57
20190319,23,30,278,  3.57
20190319,23,35,274,  3.57
20190319,23,40,280,  3.06
20190319,23,45,284,  3.06
20190319,23,50,273,  3.06
20190319,23,55,273,  3.57
20190319,23,60,256,  3.57
20190319,24, 5,269,  3.57
20190319,24,10,264,  3.57
20190319,24,15,271,  4.08
20190319,24,20,268,  4.08
20190319,24,25,257,  4.08
20190319,24,30,256,  4.08
20190319,24,35,274,  4.08
20190319,24,40,269,  4.08
20190319,24,45,257,  4.59
20190319,24,50,262,  4.59
20190319,24,55,267,  4.59
20190319,24,60,276,  4.08
20190320, 1, 5,270,  4.08
20190320, 1,10,284,  3.06
20190320, 1,15,282,  3.57
20190320, 1,20,284,  3.06
20190320, 1,25,268,  3.57
20190320, 1,30,268,  3.57
20190320, 1,35,273,  3.57
20190320, 1,40,267,  3.57
20190320, 1,45,274,  3.06
20190320, 1,50,266,  3.06
20190320, 1,55,266,  4.08
20190320, 1,60,278,  4.08
20190320, 2, 5,272,  4.59
20190320, 2,10,272,  4.08
20190320, 2,15,269,  4.59
20190320, 2,20,268,  4.59
20190320, 2,25,268,  4.59
20190320, 2,30,271,  4.08
20190320, 2,35,266,  4.59
20190320, 2,40,267,  5.10
20190320, 2,45,268,  5.10
20190320, 2,50,267,  5.10
20190320, 2,55,267,  5.61
20190320, 2,60,263,  5.10
20190320, 3, 5,266,  4.59
20190320, 3,10,260,  5.10
20190320, 3,15,262,  5.61
20190320, 3,20,262,  5.10
20190320, 3,25,261,  4.08
20190320, 3,30,273,  4.59
20190320, 3,35,268,  4.59
20190320, 3,40,264,  5.10
20190320, 3,45,261,  5.10
20190320, 3,50,268,  5.10
20190320, 3,55,274,  5.10
20190320, 3,60,271,  5.10
20190320, 4, 5,268,  5.10
20190320, 4,10,268,  5.61
20190320, 4,15,269,  5.10
20190320, 4,20,266,  5.10
20190320, 4,25,271,  5.10
20190320, 4,30,267,  5.61
20190320, 4,35,269,  5.10
20190320, 4,40,284,  4.59
20190320, 4,45,274,  4.59
20190320, 4,50,269,  5.10
20190320, 4,55,266,  5.61
20190320, 4,60,256,  5.61
20190320, 5, 5,270,  5.61
20190320, 5,10,268,  6.12
20190320, 5,15,274,  5.61
20190320, 5,20,270,  6.12
20190320, 5,25,268,  6.63
20190320, 5,30,261,  6.63
20190320, 5,35,268,  7.14
20190320, 5,40,272,  6.12
20190320, 5,45,272,  7.14
20190320, 5,50,273,  7.14
20190320, 5,55,274,  7.14
20190320, 5,60,272,  7.14
20190320, 6, 5,273,  7.14
20190320, 6,10,266,  7.14
20190320, 6,15,271,  7.65
20190320, 6,20,273,  7.14
20190320, 6,25,267,  7.14
20190320, 6,30,274,  6.12
20190320, 6,35,259,  7.14
20190320, 6,40,261,  6.63
20190320, 6,45,256,  6.63
20190320, 6,50,254,  7.14
20190320, 6,55,247,  6.63
20190320, 6,60,248,  7.14
20190320, 7, 5,256,  6.63
20190320, 7,10,263,  7.14
20190320, 7,15,256,  6.63
20190320, 7,20,258,  7.14
20190320, 7,25,260,  6.63
20190320, 7,30,257,  6.63
20190320, 7,35,262,  6.63
20190320, 7,40,260,  7.14
20190320, 7,45,259,  7.14
20190320, 7,50,256,  7.14
20190320, 7,55,263,  7.65
20190320, 7,60,264,  7.65
20190320, 8, 5,269,  7.65
20190320, 8,10,271,  7.65
20190320, 8,15,271,  8.16
20190320, 8,20,281,  8.67
20190320, 8,25,280,  7.65
20190320, 8,30,280,  8.67
20190320, 8,35,283,  8.16
20190320, 8,40,280,  8.67
20190320, 8,45,282,  7.65
20190320, 8,50,277,  8.16
20190320, 8,55,284,  7.65
20190320, 8,60,280,  7.14
20190320, 9, 5,281,  7.14
20190320, 9,10,281,  8.16
20190320, 9,15,278,  8.16
20190320, 9,20,286,  7.14
20190320, 9,25,287,  7.14
20190320, 9,30,284,  7.14
20190320, 9,35,292,  8.16
20190320, 9,40,287,  6.63
20190320, 9,45,289,  7.65
20190320, 9,50,281,  8.16
20190320, 9,55,294,  7.65
20190320, 9,60,277,  8.16
20190320,10, 5,284,  6.63
20190320,10,10,298,  7.65
20190320,10,15,284,  7.65
20190320,10,20,279,  7.65
20190320,10,25,286,  7.14
20190320,10,30,278,  7.14
20190320,10,35,293,  7.14
20190320,10,40,287,  7.14
20190320,10,45,293,  6.12
20190320,10,50,302,  6.12
20190320,10,55,306,  7.14
20190320,10,60,301,  6.12
20190320,11, 5,317,  7.14
20190320,11,10,306,  6.12
20190320,11,15,298,  7.14
20190320,11,20,313,  6.63
20190320,11,25,319,  6.63
20190320,11,30,340,  7.14
20190320,11,35,317,  7.14
20190320,11,40,334,  8.16
20190320,11,45,326,  7.65
20190320,11,50,343,  6.63
20190320,11,55,332,  8.16
20190320,11,60,329,  7.14
20190320,12, 5,339,  8.67
20190320,12,10,353,  9.18
20190320,12,15,344,  6.63
20190320,12,20,326,  7.65
20190320,12,25,329,  8.16
20190320,12,30,353,  8.16
20190320,12,35,348,  7.65
20190320,12,40,344,  6.63
20190320,12,45,360,  7.14
20190320,12,50,354,  6.63
20190320,12,55,  4,  8.16
20190320,12,60,  4,  7.65
20190320,13, 5, 12,  5.61
20190320,13,10,353,  6.63
20190320,13,15,351,  7.14
20190320,13,20,350,  5.61
20190320,13,25,346,  6.63
20190320,13,30,359,  7.14
20190320,13,35,337,  7.65
20190320,13,40,  2,  8.16
20190320,13,45,347,  7.65
20190320,13,50,349,  4.59
20190320,13,55,353,  7.14
20190320,13,60,350,  6.12
20190320,14, 5,344,  5.61
20190320,14,10,351,  7.65
20190320,14,15,347,  7.65
20190320,14,20,343,  5.10
20190320,14,25,  4,  5.61
20190320,14,30,332,  6.12
20190320,14,35,348,  7.14
20190320,14,40,351,  5.10
20190320,14,45, 10,  7.14
20190320,14,50,350,  6.12
20190320,14,55,344,  5.10
20190320,14,60,336,  6.12
20190320,15, 5,348,  6.63
20190320,15,10,349,  6.12
20190320,15,15,351,  8.16
20190320,15,20,338,  5.61
20190320,15,25,358,  6.63
20190320,15,30,  3,  6.63
20190320,15,35,360,  6.63
20190320,15,40,350,  7.14
20190320,15,45,343,  8.67
20190320,15,50,351,  6.63
20190320,15,55,352,  5.61
20190320,15,60,  3,  6.63
20190320,16, 5,360,  6.12
20190320,16,10,347,  6.63
20190320,16,15,  7,  7.65
20190320,16,20,351,  8.67
20190320,16,25,358,  7.14
20190320,16,30,347,  8.16
20190320,16,35,351,  5.61
20190320,16,40,350,  7.65
20190320,16,45,357,  5.61
20190320,16,50,  2,  6.63
20190320,16,55,  3,  7.65
20190320,16,60,348,  5.10
20190320,17, 5,343,  5.10
20190320,17,10,347,  7.14
20190320,17,15,353,  7.14
20190320,17,20,356,  7.65
20190320,17,25,  4,  7.65
20190320,17,30,  2,  6.63
20190320,17,35,340,  7.14
20190320,17,40,337,  6.12
20190320,17,45,354,  5.61
20190320,17,50,357,  7.65
20190320,17,55,  2,  7.14
20190320,17,60,  4,  6.12
20190320,18, 5,346,  5.61
20190320,18,10,354,  6.12
20190320,18,15,350,  6.12
20190320,18,20,349,  5.61
20190320,18,25,  3,  5.61
20190320,18,30,  6,  4.59
20190320,18,35, 12,  4.08
20190320,18,40,357,  4.08
20190320,18,45,358,  4.08
20190320,18,50,359,  4.59
20190320,18,55, 14,  4.59
20190320,18,60,  9,  4.59
20190320,19, 5,  9,  4.08
20190320,19,10, 12,  3.06
20190320,19,15, 13,  3.06
20190320,19,20, 13,  3.57
20190320,19,25,  8,  3.06
20190320,19,30,  7,  2.04
20190320,19,35, 14,  2.55
20190320,19,40,  4,  2.55
20190320,19,45,  1,  2.55
20190320,19,50,359,  3.06
20190320,19,55, 11,  3.57
20190320,19,60,  7,  3.06
20190320,20, 5,  1,  2.55
20190320,20,10,360,  2.55
20190320,20,15,360,  2.55
20190320,20,20,347,  2.04
20190320,20,25,357,  2.55
20190320,20,30,350,  2.55
20190320,20,35,346,  2.55
20190320,20,40,344,  2.04
20190320,20,45,354,  2.04
20190320,20,50,350,  2.04
20190320,20,55,353,  1.53
20190320,20,60,  2,  2.04
20190320,21, 5,  3,  2.55
20190320,21,10,360,  2.55
20190320,21,15,347,  2.55
20190320,21,20,  1,  2.55
20190320,21,25,353,  3.06
20190320,21,30,346,  2.55
20190320,21,35,354,  2.55
20190320,21,40,342,  2.04
20190320,21,45,352,  2.55
20190320,21,50,346,  2.55
20190320,21,55,342,  2.04
20190320,21,60,348,  2.55
20190320,22, 5,357,  2.55
20190320,22,10,358,  2.55
20190320,22,15,352,  2.55
20190320,22,20, 14,  2.55
20190320,22,25,  2,  2.55
20190320,22,30,  9,  2.55
20190320,22,35,346,  2.04
20190320,22,40,  1,  2.55
20190320,22,45,356,  2.04
20190320,22,50,357,  2.04
20190320,22,55,  3,  2.55
20190320,22,60,353,  2.04
20190320,23, 5,  4,  2.04
20190320,23,10, 11,  2.04
20190320,23,15, 12,  2.04
20190320,23,20, 33,  2.55
20190320,23,25, 41,  3.06
20190320,23,35,134,  1.53
20190320,23,40,150,  2.04
20190320,23,45,174,  1.53
20190321,10,35,203,  4.59
20190321,10,40,167,  4.59
20190321,10,45,163,  6.12
20190321,10,50,172,  6.12
20190321,10,55,176,  5.10
20190321,10,60,171,  4.59
20190321,21,10,130,  5.10
20190321,21,15,127,  5.61
20190321,21,20,141,  5.10
20190321,21,25,133,  5.61
20190321,21,30,136,  5.61
20190321,21,35,144,  5.61
20190321,21,40,142,  5.61
20190321,21,45,152,  5.61
20190321,21,50,146,  5.61
20190321,21,55,152,  5.61
20190321,21,60,138,  6.12
20190321,22, 5,137,  5.10
20190321,22,10,148,  5.61
20190321,22,15,142,  5.61
20190321,22,20,144,  5.10
20190321,22,25,142,  5.10
20190321,22,30,139,  5.10
20190321,22,35,136,  4.59
20190321,22,40,151,  5.10
20190321,22,45,146,  5.61
20190321,22,50,147,  6.12
20190321,22,55,153,  5.61
20190321,22,60,153,  6.12
20190321,23, 5,154,  6.63
20190321,23,10,151,  6.12
20190321,23,15,152,  6.12
20190321,23,20,153,  6.12
20190321,23,25,151,  5.10
20190321,23,30,148,  5.61
20190321,23,35,154,  5.61
20190321,23,40,150,  6.12
20190321,23,45,154,  6.12
20190321,23,50,163,  5.61
20190321,23,55,163,  5.61
20190321,23,60,156,  5.61
20190321,24, 5,159,  5.10
20190321,24,10,164,  4.59
20190321,24,15,161,  4.59
20190321,24,20,158,  4.59
20190321,24,25,157,  5.10
20190321,24,30,156,  5.10
20190321,24,35,174,  5.61
20190321,24,40,159,  4.59
20190321,24,45,167,  4.59
20190321,24,50,172,  5.10
20190321,24,55,167,  4.59
20190321,24,60,166,  4.59
20190322, 1, 5,170,  5.10
20190322, 1,10,174,  5.10
20190322, 1,15,162,  5.10
20190322, 1,20,164,  5.10
20190322, 1,25,158,  5.10
20190322, 1,30,158,  5.61
20190322, 1,35,163,  5.61
20190322, 1,40,157,  5.10
20190322, 1,45,164,  5.10
20190322, 1,50,156,  5.10
20190322, 1,55,156,  5.10
20190322, 1,60,158,  4.59
20190322, 2, 5,162,  4.59
20190322, 2,10,152,  4.59
20190322, 2,15,159,  4.59
20190322, 2,20,158,  4.59
20190322, 2,25,158,  5.10
20190322, 2,30,161,  4.59
20190322, 2,35,156,  5.10
20190322, 2,40,157,  5.10
20190322, 2,45,158,  5.61
20190322, 2,50,157,  5.61
20190322, 2,55,157,  6.12
20190322, 2,60,163,  5.10
20190322, 3, 5,146,  5.61
20190322, 3,10,150,  5.61
20190322, 3,15,152,  6.12
20190322, 3,20,152,  5.61
20190322, 3,25,151,  5.61
20190322, 3,30,153,  5.10
20190322, 3,35,148,  5.61
20190322, 3,40,144,  5.61
20190322, 3,45,151,  6.12
20190322, 3,50,148,  6.12
20190322, 3,55,154,  6.63
20190322, 3,60,151,  6.63
20190322, 4, 5,148,  6.63
20190322, 4,10,148,  6.12
20190322, 4,15,149,  6.12
20190322, 4,20,156,  6.63
20190322, 4,25,151,  6.63
20190322, 4,30,157,  7.14
20190322, 4,35,159,  7.65
20190322, 4,40,164,  7.65
20190322, 4,45,164,  6.63
20190322, 4,50,159,  6.63
20190322, 4,55,146,  6.63
20190322, 4,60,156,  6.12
20190322, 5, 5,160,  5.61
20190322, 5,10,158,  5.10
20190322, 5,15,164,  4.59
20190322, 5,20,160,  4.59
20190322, 5,25,158,  4.59
20190322, 5,30,161,  4.59
20190322, 5,35,158,  5.10
20190322, 5,40,162,  5.10
20190322, 5,45,162,  5.61
20190322, 5,50,163,  5.61
20190322, 5,55,164,  6.12
20190322, 5,60,162,  6.12
20190322, 6, 5,163,  5.61
20190322, 6,10,156,  6.12
20190322, 6,15,161,  6.12
20190322, 6,20,163,  6.12
20190322, 6,25,157,  5.10
20190322, 6,30,164,  5.61
20190322, 6,35,159,  6.12
20190322, 6,40,161,  5.10
20190322, 6,45,156,  5.10
20190322, 6,50,164,  5.61
20190322, 6,55,157,  5.61
20190322, 6,60,158,  5.61
20190322, 7, 5,156,  5.61
20190322, 7,10,153,  5.61
20190322, 7,15,156,  5.10
20190322, 7,20,148,  4.59
20190322, 7,25,150,  5.10
20190322, 7,30,157,  5.61
20190322, 7,35,162,  5.10
20190322, 7,40,160,  3.57
20190322, 7,45,159,  5.61
20190322, 7,50,156,  5.61
20190322, 7,55,163,  4.59
20190322, 7,60,174,  5.10
20190322, 8, 5,169,  4.59
20190322, 8,10,161,  4.59
20190322, 8,15,171,  5.61
20190322, 8,20,171,  4.59
20190322, 8,25,150,  5.10
20190322, 8,30,140,  5.10
20190322, 8,35,143,  4.08
20190322, 8,40,130,  4.59
20190322, 8,45,132,  4.08
20190322, 8,50,127,  4.08
20190322, 8,55,144,  5.10
20190322, 8,60,140,  3.57
20190322, 9, 5,141,  5.10
20190322, 9,10,141,  4.59
20190322, 9,15,128,  4.59
20190322, 9,20,126,  4.08
20190322, 9,25,127,  5.10
20190322, 9,30,134,  5.10
20190322, 9,35,132,  5.61
20190322, 9,40,117,  4.59
20190322, 9,45,109,  4.08
20190322, 9,50,121,  3.57
20190322, 9,55,144,  4.59
20190322, 9,60,127,  5.61
20190322,10, 5,154,  5.61
20190322,10,10,148,  5.10
20190322,10,15,174,  4.59
20190322,10,20,169,  6.63
20190322,10,25,166,  5.61
20190322,10,30,168,  7.14
20190322,10,35,163,  8.16
20190322,10,40,157,  6.63
20190322,10,45,173,  6.63
20190322,10,50,172,  6.12
20190322,10,55,166,  6.63
20190322,10,60,171,  6.12
20190322,11, 5,157,  6.12
20190322,11,10,176,  5.10
20190322,11,15,158,  5.10
20190322,11,20,163,  6.63
20190322,11,25,149,  6.63
20190322,11,30,150,  6.12
20190322,11,35,157,  5.61
20190322,11,40,164,  6.63
20190322,11,45,156,  5.61
20190322,11,50,163,  6.12
20190322,11,55,162,  7.65
20190322,11,60,169,  7.65
20190322,12, 5,159,  6.63
20190322,12,10,173,  7.65
20190322,12,15,174,  7.14
20190322,12,20,146,  9.18
20190322,12,25,159,  8.67
20190322,12,30,183,  7.14
20190322,12,35,168,  7.65
20190322,12,40,174,  6.63
20190322,12,45,150,  6.12
20190322,12,50,164,  9.18
20190322,12,55,174,  6.63
20190322,12,60,154,  7.14
20190322,13, 5,172,  6.12
20190322,13,10,163,  7.14
20190322,13,15,191,  6.63
20190322,13,20,160,  8.16
20190322,13,25,156,  7.65
20190322,13,30,169,  7.65
20190322,13,35,177,  8.16
20190322,13,40,172,  8.16
20190322,13,45,187,  8.67
20190322,13,50,189,  8.67
20190322,13,55,153,  9.18
20190322,13,60,160,  9.18
20190322,14, 5,184, 10.20
20190322,14,10,171, 10.20
20190322,14,15,167,  8.67
20190322,14,20,173, 10.20
20190322,14,25,164,  9.18
20190322,14,30,162,  9.69
20190322,14,35,178,  7.65
20190322,14,40,171,  9.18
20190322,14,45,160,  9.69
20190322,14,50,170,  9.18
20190322,14,55,154, 10.71
20190322,14,60,146, 10.20
20190322,15, 5,148,  9.69
20190322,15,10,159,  8.67
20190322,15,15,151,  8.16
20190322,15,20,148, 10.20
20190322,15,25,138,  9.69
20190322,15,30,153,  8.67
20190322,15,35,150,  8.67
20190322,15,40,150,  9.69
20190322,15,45,143,  9.18
20190322,15,50,141,  9.69
20190322,15,55,152,  9.69
20190322,15,60,143,  9.69
20190322,16, 5,150,  9.69
20190322,16,10,137,  9.18
20190322,16,15,137,  8.67
20190322,16,20,141,  9.18
20190322,16,25,148, 10.20
20190322,16,30,157, 10.20
20190322,16,35,141, 10.71
20190322,16,40,140, 11.73
20190322,16,45,137,  9.69
20190322,16,50,142, 10.20
20190322,16,55,143, 10.20
20190322,16,60,148,  8.67
20190322,17, 5,153, 11.22
20190322,17,10,147,  9.69
20190322,17,15,153, 10.71
20190322,17,20,136,  9.18
20190322,17,25,164, 11.73
20190322,17,30,152, 11.22
20190322,17,35,150, 11.22
20190322,17,40,147, 10.71
20190322,17,45,164, 10.71
20190322,17,50,157,  8.16
20190322,17,55,162,  8.67
20190322,17,60,164,  9.69
20190322,18, 5,146,  9.18
20190322,18,10,154,  9.69
20190322,18,15,150,  9.69
20190322,18,20,149,  9.69
20190322,18,25,153,  9.18
20190322,18,30,146,  7.65
20190322,18,35,152,  8.67
20190322,18,40,147,  9.69
20190322,18,45,148,  8.67
20190322,18,50,149,  8.16
20190322,18,55,154,  8.16
20190322,18,60,149,  8.67
20190322,19, 5,149,  8.67
20190322,19,10,152,  8.16
20190322,19,15,143,  9.69
20190322,19,20,153,  8.16
20190322,19,25,138,  7.65
20190322,19,30,147,  9.69
20190322,19,35,144,  9.18
20190322,19,40,154,  7.65
20190322,19,45,161,  7.14
20190322,19,50,169,  5.61
20190322,19,55,181,  5.61
20190322,19,60,237,  1.53
20190322,20, 5,241,  2.55
20190322,20,10,210,  1.53
20190322,20,30,140,  1.53
20190322,20,35,136,  2.04
20190322,20,40,164,  1.53
20190322,20,45,154,  3.06
20190322,20,50,140,  4.08
20190322,20,55,153,  5.10
20190322,20,60,162,  5.10
20190322,21, 5,153,  6.12
20190322,21,10,170,  6.12
20190322,21,15,157,  6.12
20190322,21,20,151,  5.10
20190322,21,25,143,  6.63
20190322,21,30,136,  7.65
20190322,21,35,144,  6.63
20190322,21,40,142,  7.65
20190322,21,45,142,  7.65
20190322,21,50,136,  7.65
20190322,21,55,142,  8.16
20190322,21,60,138,  7.14
20190322,22, 5,137,  8.16
20190322,22,10,138,  7.65
20190322,22,15,142,  7.14
20190322,22,20,144,  8.16
20190322,22,25,142,  7.14
20190322,22,30,139,  7.14
20190322,22,35,136,  7.65
20190322,22,40,141,  7.14
20190322,22,45,136,  6.63
20190322,22,50,137,  7.14
20190322,22,55,143,  7.14
20190322,22,60,143,  6.63
20190322,23, 5,144,  6.12
20190322,23,10,151,  6.12
20190322,23,15,142,  6.12
20190322,23,20,143,  6.12
20190322,23,25,141,  5.10
20190322,23,30,138,  5.10
20190322,23,35,144,  4.59
20190322,23,40,140,  5.10
20190322,23,45,154,  4.08
20190322,23,50,143,  4.08
20190322,23,55,143,  4.08
20190322,23,60,136,  4.08
20190322,24, 5,139,  4.59
20190322,24,10,144,  5.10
20190322,24,15,141,  4.59
20190322,24,20,128,  5.10
20190322,24,25,127,  5.61
20190322,24,30,126,  6.12
20190322,24,35,134,  6.12
20190322,24,40,129,  5.61
20190322,24,45,137,  5.61
20190322,24,50,152,  5.61
20190322,24,55,137,  5.61
20190322,24,60,136,  6.12
20190323, 1, 5,140,  4.08
20190323, 1,10,144,  4.59
20190323, 1,15,152,  6.12
20190323, 1,20,154,  6.12
20190323, 1,25,158,  6.12
20190323, 1,30,158,  6.12
20190323, 1,35,153,  5.61
20190323, 1,40,147,  7.14
20190323, 1,45,154,  6.12
20190323, 1,50,146,  5.61
20190323, 1,55,146,  5.10
20190323, 1,60,148,  6.12
20190323, 2, 5,152,  6.12
20190323, 2,10,152,  6.12
20190323, 2,15,139,  5.61
20190323, 2,20,138,  6.63
20190323, 2,25,138,  6.12
20190323, 2,30,131,  6.12
20190323, 2,35,126,  5.61
20190323, 2,40,127,  5.10
20190323, 2,45,128,  5.61
20190323, 2,50,127,  5.61
20190323, 2,55,117,  5.10
20190323, 2,60,133,  4.59
20190323, 3, 5,116,  4.08
20190323, 3,10,120,  4.08
20190323, 3,15,112,  5.10
20190323, 3,20,112,  4.08
20190323, 3,25,101,  4.08
20190323, 3,30,103,  4.08
20190323, 3,35, 88,  3.57
20190323, 3,40, 94,  4.59
20190323, 3,45, 91,  4.08
20190323, 3,50, 78,  4.59
20190323, 3,55, 84,  4.08
20190323, 3,60, 81,  3.57
20190323, 4, 5, 88,  4.08
20190323, 4,10, 98,  3.57
20190323, 4,15, 99,  3.57
20190323, 4,20, 96,  3.57
20190323, 4,25, 91,  4.08
20190323, 4,30, 87,  4.59
20190323, 4,35, 89,  3.57
20190323, 4,40, 94,  4.08
20190323, 4,45, 94,  4.08
20190323, 4,50, 89,  3.57
20190323, 4,55, 96,  3.06
20190323, 4,60, 86,  3.57
20190323, 5, 5, 90,  3.06
20190323, 5,10, 88,  3.06
20190323, 5,15, 84,  3.06
20190323, 5,20, 70,  2.55
20190323, 5,25, 58,  2.55
20190323, 5,30, 21,  2.55
20190323, 5,35,  8,  3.06
20190323, 5,40,  2,  2.55
20190323, 5,45,332,  5.10
20190323, 5,50,333,  5.61
20190323, 5,55,334,  6.12
20190323, 5,60,332,  6.12
20190323, 6, 5,333,  5.61
20190323, 6,10,326,  5.61
20190323, 6,15,331,  6.12
20190323, 6,20,333,  6.12
20190323, 6,25,337,  6.12
20190323, 6,30,344,  5.61
20190323, 6,35,339,  5.61
20190323, 6,40,341,  5.10
20190323, 6,45,336,  6.12
20190323, 6,50,334,  6.12
20190323, 6,55,327,  5.61
20190323, 6,60,328,  5.61
20190323, 7, 5,326,  6.12
20190323, 7,10,343,  6.12
20190323, 7,15,336,  6.12
20190323, 7,20,338,  5.61
20190323, 7,25,340,  5.61
20190323, 7,30,337,  4.59
20190323, 7,35,342,  5.10
20190323, 7,40,340,  5.10
20190323, 7,45,339,  4.59
20190323, 7,50,336,  4.59
20190323, 7,55,343,  4.08
20190323, 7,60,344,  4.08
20190323, 8, 5,339,  4.08
20190323, 8,10,351,  4.08
20190323, 8,15,351,  4.08
20190323, 8,20,351,  4.08
20190323, 8,25,340,  4.08
20190323, 8,30,340,  4.08
20190323, 8,35,333,  4.08
20190323, 8,40,340,  4.08
20190323, 8,45,332,  4.59
20190323, 8,50,327,  5.10
20190323, 8,55,334,  5.10
20190323, 8,60,320,  5.10
20190323, 9, 5,321,  4.59
20190323, 9,10,311,  5.10
20190323, 9,15,318,  4.08
20190323, 9,20,306,  4.08
20190323, 9,25,317,  4.08
20190323, 9,30,314,  4.08
20190323, 9,35,312,  3.57
20190323, 9,40,317,  4.08
20190323, 9,45,319,  3.57
20190323, 9,50,321,  3.06
20190323, 9,55,314,  3.57
20190323, 9,60,307,  3.57
20190323,10, 5,314,  3.06
20190323,10,10,308,  3.06
20190323,10,15,334,  3.06
20190323,10,20,319,  3.06
20190323,10,25,316,  3.06
20190323,10,30,318,  3.57
20190323,10,35,323,  2.55
20190323,10,40,317,  3.06
